fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240504 003044	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3441	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100098317831811	0.763382068154401	1673	1997	12745	61727338.8305847	44
20240504 004909	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2491	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100172271025468	0.503062180002199	2026	1871	11356	61838326.8365817	45
20240504 010409	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3204	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0101053502048775	0.868182108279015	1810	1899	11459	61673314.8425787	46
20240504 011854	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3269	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100380415753671	0.835617300946394	1316	1998	10947	61886976.011994	47
20240504 013813	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4457	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100309024926062	0.667584621090771	210	1880	12637	61089059.970015	48
20240504 014819	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2042	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100061749899782	0.746018440374599	1608	1995	10758	62401382.3088456	49
20240504 020343	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3489	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0102103888325283	0.746391125129764	1598	2000	11851	61385770.6146927	50
20240504 022808	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3579	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.010018299491749	0.502157842992764	1746	1953	13055	62140667.1664168	51
20240504 023949	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2398	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100207523314902	0.607002768588782	1774	1975	11418	61780242.8785607	52
20240504 025642	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2081	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100384311825083	0.500093477952756	1759	1394	12284	61891748.125937	53
20240504 030535	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1036	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0259978481964616	0.500094773203707	1717	1994	13414	61489874.0629685	54
20240504 031615	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2110	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100076748971406	0.80001509036545	1656	1868	10630	62140584.7076462	55
20240504 032653	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2110	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100076748971406	0.80001509036545	1656	1868	10630	62140584.7076462	56
20240504 033734	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2110	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100076748971406	0.80001509036545	1656	1868	10630	62140584.7076462	57
20240504 034816	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2110	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100076748971406	0.80001509036545	1656	1868	10630	62140584.7076462	58
20240504 035857	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2110	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100076748971406	0.80001509036545	1656	1868	10630	62140584.7076462	59
20240504 041252	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2973	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100130295844202	0.804223296710978	1657	1870	10520	61186206.8965517	60
20240504 042508	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1417	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100574730633005	0.508443761092847	1887	1994	11451	61981272.8635682	61
20240504 043552	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2095	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100221690990788	0.801316108748285	1487	1816	10914	62019979.0104948	62
20240504 044627	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2083	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100085868869497	0.713702642851727	1891	1869	11901	62014721.1394303	63
20240504 045738	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2266	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100970243450087	0.899692374620282	1487	1936	11063	62250580.2098951	64
20240504 050843	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2266	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100970243450087	0.899692374620282	1487	1936	11063	62250580.2098951	65
20240504 052000	1070	301019	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2266	1	1	1	FALSE	1	0.1	50	0.5	FALSE	889963	0.0100970243450087	0.899692374620282	1487	1936	11063	62250580.2098951	66
